RUID,UID,Census,Set,SubSet,PlotCode,Plot,Tra,Qua,Crit,Sample,Tag,Species,PosX,PosY,Sup,Rep,F x R,# R,OBSERVACIONES,CAR,RecrYr,DeadYr,ExcYr,RincYr,Height,CovD1,CovD2,DBH01,DBH02,DBH03,DBH04,DBH05,DBH06,DBH07,DBH08,DBH09,DBH10,DBH11,DBH12,DBH13,DBH14,DBH15,DBH16,DBH17,DBH18,DBH19,DBH20,DBH21,DBH22,DBH23,DBH24,DBH25,DBH26,DBH27,DBH28,DBH29,DBH30,minDBH,maxDBH,Basal.cm2/plot,Basal.m2/ha,Cob.m2/plot,Cob.m2/ha,Dens.ha,Rec.ha,Mu.ha,Stems,Observaciones anuales,Historial de objeto
23102216,231022,2016,SecCan,NA,SC15,DIA,1,1,B,400,1,Mimosa acantholoba,1.25,1.2,1,M,,,,,,,,,5.4,1.8,1.25,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,11.1,96.7689077121996,0.241922269280499,1.76714586764426,44.1786466911065,25,0,0,1,,
23106016,231060,2016,SecCan,NA,SC15,DIA,1,1,B,400,5,Mimosa acantholoba,3.45,3.59,1,M,,,,,,,,,2,0.7,0.5,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,40.7150407905237,0.101787601976309,0.274889357189107,6.87223392972767,25,0,0,1,,
23109116,231091,2016,SecCan,NA,SC15,DIA,1,1,B,400,8,Mimosa acantholoba,4,4.85,1,M,,,,,,,,,5.84,3.3,3.1,11,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,11,120.550764099874,0.301376910249686,8.0346232115559,200.865580288897,25,0,0,2,,
23111416,231114,2016,SecCan,NA,SC15,DIA,1,2,A,400,211,Mimosa acantholoba,4.47,8.64,1,M,,,,,2004,,,,4.73,3.37,1.4,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,8.9,62.2113885227119,0.15552847130678,3.70550853490916,92.637713372729,25,0,0,1,,
23112116,231121,2016,SecCan,NA,SC15,DIA,1,2,A,400,G19,Mimosa acantholoba,2.2,9.2,1,M,,,,,2009,,,,4.04,2.2,2.45,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.8,26.4207942166902,0.066051985541725,4.23329610071225,105.832402517806,25,0,0,1,,
23115216,231152,2016,SecCan,NA,SC15,DIA,1,3,C,400,43,Mimosa acantholoba,2.5,10.2,1,1,4,5,,,,,,,5.72,4,4.7,8,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,8,95.6300803752733,0.239075200938183,14.765485471872,369.137136796801,25,0,0,2,,
23116916,231169,2016,SecCan,NA,SC15,DIA,1,3,C,400,42,Mimosa acantholoba,3.61,10.61,1,M,,,,,,,,,5.7,2.4,3.1,6.6,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.6,67.395016401135,0.168487541002838,5.84336233567702,146.084058391925,25,0,0,2,,
23137416,231374,2016,SecCan,NA,SC15,DIA,1,3,C,400,47,Mimosa acantholoba,4.4,13.22,1,M,,,,,,,,,5.34,5.38,5,10.7,6.5,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,10.7,143.531514360884,0.358828785902209,21.1272105953914,528.180264884784,25,0,0,3,,
23151016,231510,2016,SecCan,NA,SC15,DIA,2,1,A,400,G20,Mimosa acantholoba,0.56,1.35,1,M,,,,,2009,,,,5.44,3.25,1.01,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,40.7150407905237,0.101787601976309,2.57806947135212,64.4517367838031,25,0,0,1,,
23153416,231534,2016,SecCan,NA,SC15,DIA,2,1,A,400,G21,Mimosa acantholoba,0.43,3.1,1,M,,,,,2009,,,,5.86,5.05,3.8,8.3,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.3,103.122778854085,0.257806947135212,15.071790755597,376.794768889926,25,0,0,2,,
23154116,231541,2016,SecCan,NA,SC15,DIA,2,1,A,400,J70 ,Mimosa acantholoba,1.7,3.2,1,M,,,,,2013,,,,5.27,1.2,1.9,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5.3,22.0618344098343,0.055154586024586,1.79070781254618,44.7676953136546,25,0,0,1,,
23164016,231640,2016,SecCan,NA,SC15,DIA,2,2,C,400,96,Mimosa acantholoba,2.15,7.35,1,M,,,,,,,,,5.06,4.02,5.1,9.6,7.7,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,9.6,159.663592637067,0.399158981592668,16.1022331459745,402.555828649362,25,0,0,3,,
23168816,231688,2016,SecCan,NA,SC15,DIA,2,2,C,400,94,Mimosa acantholoba,0.1,8.33,1,1,19,4,,,,,,,5.79,3.3,4.7,7.9,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,7.9,80.1891524828795,0.200472881207199,12.1815255142944,304.538137857361,25,0,0,2,,
23173216,231732,2016,SecCan,NA,SC15,DIA,2,2,C,400,87,Mimosa acantholoba,4.08,8.64,1,M,,,,,,,,,4.9,2.4,2.06,8.9,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,8.9,99.6041950820644,0.249010487705161,3.88300851983698,97.0752129959246,25,0,0,2,Un DAP muerto,
23179416,231794,2016,SecCan,NA,SC15,DIA,2,2,C,400,93,Mimosa acantholoba,0.26,9.66,1,M,,,,,,,,,5.37,2.62,2.03,7.9,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,7.9,73.6467857817787,0.184116964454447,4.17721867184567,104.430466796142,25,0,0,2,,
23185516,231855,2016,SecCan,NA,SC15,DIA,2,4,B,400,115,Mimosa acantholoba,3.26,16.42,1,M,,,,,,,,,7.72,4.4,3.4,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,10.8,91.6088417786784,0.229022104446696,11.7495565244258,293.738913110646,25,0,0,1,,
23186216,231862,2016,SecCan,NA,SC15,DIA,2,4,B,400,122,Mimosa acantholoba,2.3,16.73,1,M,,,,,,,,,4.85,1.16,1.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.9,27.3397100678652,0.068349275169663,1.00216805649514,25.0542014123786,25,0,0,1,,
23207416,232074,2016,SecCan,NA,SC15,DIA,3,1,C,ERR,124,Mimosa acantholoba,1.12,2.73,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,E.SAMPLE,0,E.SAMPLE,#VALUE!,#VALUE!,0,0,No encontrado 2016,
23208116,232081,2016,SecCan,NA,SC15,DIA,3,1,C,400,125,Mimosa acantholoba,1.14,2.93,1,M,,,,,,,,,5.18,3.15,5.4,9.3,7.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,9.3,130.705962352603,0.326764905881508,13.3596227593906,333.990568984765,25,0,0,3,,
23209816,232098,2016,SecCan,NA,SC15,DIA,3,1,C,400,X008,Mimosa acantholoba,0.99,3.19,1,M,,,,,,,2009,2016,5.05,5,3,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,9.2,66.47610054996,0.1661902513749,11.7809724509617,294.524311274043,25,0,0,1,No está muerto. TAG = X008.,
23216616,232166,2016,SecCan,NA,SC15,DIA,3,2,A,400,225,Mimosa acantholoba,2.79,5.9,1,M,,,,,2004,,,,5.13,5.2,4.8,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,11.7,107.513154587477,0.268782886468692,19.6035381584003,490.088453960008,25,0,0,1,,
23217316,232173,2016,SecCan,NA,SC15,DIA,3,2,A,400,E66,Mimosa acantholoba,2.13,6.3,1,M,,,,,2011,,,,3.07,4,1.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.3,41.85386812745,0.104634670318625,5.34070751110265,133.517687777566,25,0,0,1,,
23218016,232180,2016,SecCan,NA,SC15,DIA,3,2,A,ERR,144,Mimosa acantholoba,2.5,6.8,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,E.SAMPLE,0,E.SAMPLE,#VALUE!,#VALUE!,0,0,No registrado 2016,
23222716,232227,2016,SecCan,NA,SC15,DIA,3,3,B,400,146,Mimosa acantholoba,1.8,10.3,1,1,29,5,,,,,,,4.72,1.7,3.9,6.8,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,7.3,78.170679202948,0.19542669800737,5.20718982332508,130.179745583127,25,0,0,2,,
23223416,232234,2016,SecCan,NA,SC15,DIA,3,3,B,200,147,Mimosa acantholoba,1.24,10.45,1,M,,,,,,,,,2.06,1.03,1.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,15.9043128087983,0.079521564043992,0.970752129959246,48.5376064979623,50,0,0,1,,
23225816,232258,2016,SecCan,NA,SC15,DIA,3,3,B,200,148,Mimosa acantholoba,1.43,10.6,1,M,,,,,,,,,2.85,1.3,2.1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,6.15752160103599,0.03078760800518,2.14413698607503,107.206849303752,50,0,0,1,,
23227216,232272,2016,SecCan,NA,SC15,DIA,3,3,B,400,153,Mimosa acantholoba,2.55,11.3,1,M,,,,,,,,,3.4,3.08,1.8,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5.6,24.630086404144,0.06157521601036,4.35424741787545,108.856185446886,25,0,0,1,,
23228916,232289,2016,SecCan,NA,SC15,DIA,3,3,B,400,150,Mimosa acantholoba,1.1,11.68,1,M,,,,,,,,,4.5,2.2,2.4,5.9,4.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,10.2,124.25784343111,0.310644608577776,4.14690230273853,103.672557568463,25,0,0,3,,
23231916,232319,2016,SecCan,NA,SC15,DIA,3,3,B,400,151,Mimosa acantholoba,1.45,14.02,1,M,,,,,,,,,5.38,2.09,2,7.3,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,7.3,73.0263212326947,0.182565803081737,3.28296432300133,82.0741080750333,25,0,0,2,,
23232616,232326,2016,SecCan,NA,SC15,DIA,3,4,A,400,G23,Mimosa acantholoba,4.21,15.32,1,M,,,,,2009,,,,5.41,3,1.5,7.2,5.9,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,7.2,94.4755450750791,0.236188862687698,3.53429173528852,88.3572933822129,25,0,0,3,,
23233316,232333,2016,SecCan,NA,SC15,DIA,3,4,A,400,X011,Mimosa acantholoba,2.95,16.56,1,M,,,,,2005,,,,2.1,1,1.1,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.9,49.0166993776348,0.122541748444087,0.863937979737193,21.5984494934298,25,0,0,1,TAG = X011,
23234016,232340,2016,SecCan,NA,SC15,DIA,3,4,A,400,320,Mimosa acantholoba,3.97,17.2,1,M,,,,,2005,,,,5.8,1.6,1.5,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,6.9,37.3928065593525,0.093482016398381,1.88495559215388,47.1238898038469,25,0,0,1,Sin etiqueta,
23236416,232364,2016,SecCan,NA,SC15,DIA,4,1,A,100,178,Mimosa acantholoba,0.38,2.41,1,M,,,,,,,,,6.06,3.6,4.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1.13097335529233,0.011309733552923,11.5924768917463,1159.24768917463,100,0,0,1,,
23237116,232371,2016,SecCan,NA,SC15,DIA,4,1,A,400,327,Mimosa acantholoba,1.37,3.86,1,M,,,,,2005,,,,6.14,4.06,4.9,11.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,11.6,195.603412594134,0.489008531485336,15.6247110626288,390.617776565721,25,0,0,2,,
23239516,232395,2016,SecCan,NA,SC15,DIA,4,2,B,400,X012,Mimosa acantholoba,0.33,5.97,1,1,4,6,,,,,,,5.15,2.05,3.2,6.6,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,6.6,56.2737784074272,0.140684446018568,5.15221195188726,128.805298797182,25,0,0,2,TAG = X012,
23242516,232425,2016,SecCan,NA,SC15,DIA,4,2,B,400,180,Mimosa acantholoba,1.74,6.67,1,0,,,,,,,,,5.15,3.2,3.4,8.2,8.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,8.5,125.459502621108,0.313648756552771,8.54513201776424,213.628300444106,25,0,0,3,,
23250016,232500,2016,SecCan,NA,SC15,DIA,4,3,A,400,186,Mimosa acantholoba,0.9,14.5,1,M,,,,,,,,,5.55,3.3,2.8,9.2,7.9,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,9.2,151.809611003093,0.379524027507732,7.25707902979242,181.426975744811,25,0,0,3,,
23252416,232524,2016,SecCan,NA,SC15,DIA,4,3,A,400,187,Mimosa acantholoba,1.66,14.73,1,M,,,,,,,,,5.63,1.5,1.1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,11.7,107.513154587477,0.268782886468692,1.29590696960579,32.3976742401447,25,0,0,1,,
